year,round,team,oppo,period,periodSeconds,player,distance,angle,context,xScore,score
2021,1,NMFC,PORT,1,929.0,TPowell,45.71,-10.08,play,2.59,0
2021,1,NMFC,PORT,1,1098.0,BScott,39.56,20.73,play,2.61,1
2021,1,NMFC,PORT,1,1215.0,CTaylor,49.4,58.24,set,1.85,0
2021,1,NMFC,PORT,1,1422.0,JMahony,30.0,36.87,play,2.64,1
2021,1,NMFC,PORT,1,1597.0,LDavies-Uniacke,8.06,-29.74,loose,5.28,6
2021,1,NMFC,PORT,2,223.0,JStephenson,38.95,41.88,set,3.34,1
2021,1,PORT,NMFC,2,261.0,ZButters,28.43,50.71,loose,2.24,6
2021,1,PORT,NMFC,2,341.0,OFantasia,21.1,58.57,loose,2.28,1
2021,1,PORT,NMFC,2,508.0,OFantasia,46.07,27.12,play,2.41,6
2021,1,NMFC,PORT,2,642.0,JWalker,21.59,-13.39,set,5.47,6
2021,1,NMFC,PORT,2,766.0,TThomas,53.6,8.58,play,2.45,0
2021,1,PORT,NMFC,2,929.0,TMarshall,25.5,25.56,set,5.01,6
2021,1,PORT,NMFC,2,1020.0,CDixon,15.81,34.7,play,3.92,6
2021,1,PORT,NMFC,2,1128.0,CDixon,46.1,-12.53,set,3.45,6
2021,1,PORT,NMFC,2,1239.0,TMarshall,34.48,-29.54,set,4.23,6
2021,1,PORT,NMFC,2,1427.0,OWines,25.32,9.09,hard,2.41,0
2021,1,PORT,NMFC,2,1504.0,KFarrell,52.15,-32.47,play,2.36,1
2021,1,NMFC,PORT,2,1626.0,JStephenson,56.82,28.37,play,2.28,1
2021,1,PORT,NMFC,2,1693.0,OFantasia,49.04,20.28,play,2.44,6
2021,1,PORT,NMFC,2,1861.0,OFantasia,28.84,33.69,set,4.52,6
2021,1,PORT,NMFC,3,64.0,RBonner,36.4,-15.95,loose,2.64,6
2021,1,PORT,NMFC,3,276.0,TBoak,45.54,19.23,set,3.37,6
2021,1,NMFC,PORT,3,516.0,BScott,10.0,0.0,set,5.98,6
2021,1,PORT,NMFC,3,611.0,RGray,41.73,45.97,play,2.19,1
2021,1,PORT,NMFC,3,701.0,OFantasia,6.0,0.0,play,5.93,6
2021,1,NMFC,PORT,3,798.0,JWalker,22.83,61.19,set,3.61,1
2021,1,PORT,NMFC,3,861.0,OFantasia,38.42,51.34,set,2.97,1
2021,1,NMFC,PORT,3,963.0,TGoldstein,20.22,-8.53,set,5.58,6
2021,1,PORT,NMFC,3,1179.0,TRockliff,45.34,41.42,set,2.79,1
2021,1,PORT,NMFC,3,1311.0,CDixon,28.79,-20.32,set,4.88,1
2021,1,PORT,NMFC,3,1355.0,WDrew,40.0,0.0,play,2.73,0
2021,1,NMFC,PORT,3,1542.0,CTaylor,42.94,27.76,set,3.43,0
2021,1,PORT,NMFC,3,1631.0,PLadhams,43.93,-41.31,set,3.05,0
2021,1,PORT,NMFC,3,1669.0,ZButters,21.84,15.95,set,5.42,6
2021,1,PORT,NMFC,4,51.0,TMarshall,24.04,45.0,set,4.51,1
2021,1,NMFC,PORT,4,153.0,BScott,32.14,-5.36,play,3.01,6
2021,1,NMFC,PORT,4,233.0,TThomas,30.02,29.98,play,2.79,6
2021,1,PORT,NMFC,4,393.0,DHouston,55.15,22.38,play,2.35,1
2021,1,PORT,NMFC,4,514.0,SLycett,37.12,4.64,set,4.31,6
2021,1,PORT,NMFC,4,732.0,SMotlop,30.89,29.05,play,2.77,6
2021,1,PORT,NMFC,4,874.0,ZButters,43.14,45.94,set,2.81,1
2021,1,NMFC,PORT,4,1050.0,BScott,19.31,-21.25,loose,3.69,1
2021,1,NMFC,PORT,4,1154.0,JMahony,23.02,-34.38,set,5.06,6
2021,1,NMFC,PORT,4,1223.0,TThomas,10.2,11.31,loose,4.99,6
2021,1,PORT,NMFC,4,1318.0,CDixon,49.5,8.13,set,3.13,1
2021,1,PORT,NMFC,4,1384.0,TMarshall,46.75,-41.53,set,2.8,1
2021,1,PORT,NMFC,4,1394.0,OFantasia,29.55,23.96,play,2.92,1
2021,1,NMFC,PORT,4,1460.0,JMahony,47.2,53.62,set,2.18,0
2021,1,PORT,NMFC,4,1624.0,XDuursma,47.54,14.62,set,3.25,6
2021,1,NMFC,PORT,4,1750.0,TPowell,21.0,0.0,play,3.83,1
2021,1,PORT,NMFC,4,1953.0,OFantasia,32.14,-5.36,play,3.01,1
2021,1,GWS,STK,1,97.0,HPerryman,56.08,39.94,set,1.94,1
2021,1,GWS,STK,1,120.0,TGreene,42.52,-48.81,play,2.26,1
2021,1,STK,GWS,1,430.0,JSteele,50.12,28.61,play,2.34,0
2021,1,STK,GWS,1,612.0,JLonie,29.41,-35.31,play,2.81,0
2021,1,STK,GWS,1,784.0,TMembrey,57.8,-37.27,set,1.98,0
2021,1,STK,GWS,1,871.0,JSteele,20.62,50.91,loose,2.58,1
2021,1,GWS,STK,1,992.0,TGreene,29.12,15.95,set,4.88,6
2021,1,GWS,STK,1,1313.0,TGreen,37.01,51.58,play,2.13,6
2021,1,STK,GWS,1,1453.0,SRoss,53.76,-9.64,set,2.73,0
2021,1,STK,GWS,1,1527.0,JBillings,17.8,-51.84,set,4.87,6
2021,1,GWS,STK,1,1682.0,JHopper,33.97,47.39,set,3.53,0
2021,1,STK,GWS,2,131.0,JHiggins,40.71,62.18,set,2.27,1
2021,1,STK,GWS,2,184.0,JLonie,9.0,0.0,set,5.99,6
2021,1,GWS,STK,2,305.0,TGreene,53.14,-19.8,set,2.7,0
2021,1,GWS,STK,2,364.0,BHill,33.73,-11.98,set,4.58,6
2021,1,GWS,STK,2,484.0,LKeeffe,33.29,57.26,set,3.07,0
2021,1,GWS,STK,2,561.0,TGreene,34.0,61.93,hard,1.66,0
2021,1,STK,GWS,2,963.0,TMembrey,32.76,-58.74,set,3.21,0
2021,1,STK,GWS,2,982.0,JHiggins,25.5,11.31,loose,3.17,6
2021,1,STK,GWS,2,1134.0,JBattle,15.3,-11.31,ground,2.6,1
2021,1,STK,GWS,2,1308.0,BHill,42.72,-57.43,set,2.53,1
2021,1,STK,GWS,2,1606.0,BHill,48.17,48.37,play,2.09,6
2021,1,STK,GWS,2,1720.0,TMembrey,35.44,-16.39,set,4.39,6
2021,1,GWS,STK,2,1801.0,TGreen,38.01,35.36,play,2.44,0
2021,1,GWS,STK,2,1829.0,JBuckley,46.01,-42.36,play,2.32,1
2021,1,GWS,STK,2,1939.0,HHimmelberg,39.05,-13.32,set,4.1,6
2021,1,GWS,STK,3,53.0,TTaranto,44.28,-25.41,set,3.44,1
2021,1,GWS,STK,3,137.0,SJReid,61.66,8.39,play,2.36,1
2021,1,GWS,STK,3,299.0,JKelly,44.05,2.6,play,2.63,0
2021,1,GWS,STK,3,334.0,TTaranto,35.44,-16.39,play,2.83,0
2021,1,GWS,STK,3,416.0,SConiglio,22.47,32.28,play,3.21,6
2021,1,STK,GWS,3,564.0,JHiggins,17.0,0.0,set,5.76,6
2021,1,STK,GWS,3,767.0,SRoss,45.28,43.21,play,2.2,6
2021,1,GWS,STK,3,871.0,BHill,52.84,-29.48,play,2.38,0
2021,1,GWS,STK,3,901.0,TGreene,22.2,-7.77,hard,2.64,1
2021,1,STK,GWS,3,1109.0,TMembrey,48.83,34.99,play,2.28,6
2021,1,GWS,STK,3,1419.0,CWard,26.42,60.52,play,2.07,6
2021,1,GWS,STK,3,1623.0,TTaranto,45.88,16.46,set,3.38,6
2021,1,STK,GWS,3,1777.0,JBattle,8.06,7.13,loose,5.42,6
2021,1,GWS,STK,3,1919.0,HHimmelberg,39.05,39.81,set,3.41,6
2021,1,GWS,STK,3,2068.0,SConiglio,43.86,43.15,set,2.86,0
2021,1,GWS,STK,4,133.0,HHimmelberg,33.62,-22.75,set,4.45,6
2021,1,GWS,STK,4,244.0,HHimmelberg,26.4,37.3,ground,1.52,0
2021,1,GWS,STK,4,300.0,TGreene,7.21,-56.31,loose,4.67,1
2021,1,STK,GWS,4,459.0,HClark,44.82,-38.66,play,2.38,0
2021,1,GWS,STK,4,494.0,JHopper,47.0,0.0,play,2.57,6
2021,1,GWS,STK,4,660.0,HHimmelberg,28.64,24.78,set,4.77,1
2021,1,GWS,STK,4,745.0,TTaranto,33.42,51.07,play,2.2,1
2021,1,STK,GWS,4,888.0,JLonie,27.31,-66.25,play,2.04,6
2021,1,STK,GWS,4,1224.0,SRoss,48.8,-44.17,set,2.54,6
2021,1,STK,GWS,4,1341.0,TMembrey,35.9,-12.88,set,4.38,6
2021,1,GWS,STK,4,1557.0,LKeeffe,48.08,45.0,set,2.43,6
2021,1,STK,GWS,4,1635.0,JSinclair,25.94,62.45,play,2.01,1
2021,1,STK,GWS,4,1956.0,DButler,41.11,-41.05,set,3.31,6
2021,1,STK,GWS,4,2076.0,JSinclair,47.43,-55.3,set,2.26,0
2021,1,WCE,GCFC,1,59.0,OAllen,24.15,-27.1,set,5.13,6
2021,1,WCE,GCFC,1,129.0,JDarling,8.08,-21.8,loose,5.37,6
2021,1,WCE,GCFC,1,258.0,OAllen,22.85,10.08,set,5.39,6
2021,1,GCFC,WCE,1,347.0,DSwallow,38.81,14.93,play,2.69,1
2021,1,WCE,GCFC,1,408.0,JCripps,47.56,12.14,set,3.28,1
2021,1,GCFC,WCE,1,478.0,MRowell,27.17,12.76,hard,2.32,0
2021,1,GCFC,WCE,1,548.0,BKing,32.88,8.75,set,4.65,6
2021,1,WCE,GCFC,1,788.0,JJKennedy,32.33,31.72,play,2.66,1
2021,1,GCFC,WCE,1,956.0,BKing,45.4,-16.64,set,3.48,1
2021,1,GCFC,WCE,1,1095.0,IRankine,31.15,-18.73,play,2.98,1
2021,1,WCE,GCFC,1,1176.0,JNelson,47.47,-23.59,play,2.49,0
2021,1,GCFC,WCE,1,1326.0,JLukosius,41.49,12.53,play,2.64,1
2021,1,GCFC,WCE,1,1435.0,ASexton,27.79,-8.28,loose,3.11,6
2021,1,WCE,GCFC,1,1610.0,LRyan,51.3,-43.03,set,2.36,0
2021,1,WCE,GCFC,1,1684.0,JJKennedy,44.06,-62.27,set,2.22,1
2021,1,GCFC,WCE,2,124.0,LWeller,54.56,19.27,set,2.51,0
2021,1,WCE,GCFC,2,187.0,OAllen,41.93,8.23,loose,2.35,6
2021,1,GCFC,WCE,2,345.0,TMiller,43.56,-41.74,play,2.35,1
2021,1,GCFC,WCE,2,396.0,LWeller,35.02,-9.87,loose,2.71,6
2021,1,WCE,GCFC,2,746.0,AGaff,47.79,42.03,set,2.56,1
2021,1,GCFC,WCE,2,838.0,BKing,29.26,19.98,set,4.81,6
2021,1,WCE,GCFC,2,1374.0,JDarling,38.51,-29.56,set,3.88,6
2021,1,WCE,GCFC,3,87.0,JJKennedy,34.0,17.1,set,4.46,6
2021,1,GCFC,WCE,3,284.0,TMiller,21.5,0.0,loose,3.56,6
2021,1,GCFC,WCE,3,387.0,SDay,41.25,30.61,set,3.51,1
2021,1,WCE,GCFC,3,461.0,NNaitanui,13.9,52.31,play,3.38,1
2021,1,GCFC,WCE,3,577.0,WBrodie,43.5,-43.6,set,3.01,1
2021,1,WCE,GCFC,3,652.0,ZLangdon,38.62,48.67,set,3.08,1
2021,1,GCFC,WCE,3,706.0,BKing,7.76,14.93,set,6.0,6
2021,1,WCE,GCFC,3,842.0,JDarling,42.32,51.23,set,2.66,0
2021,1,WCE,GCFC,3,933.0,TKelly,27.99,48.62,play,2.4,1
2021,1,GCFC,WCE,3,1062.0,DSwallow,32.52,1.76,loose,2.82,6
2021,1,GCFC,WCE,3,1192.0,JLukosius,41.28,16.9,play,2.61,1
2021,1,WCE,GCFC,3,1313.0,JCripps,25.52,55.38,play,2.27,6
2021,1,WCE,GCFC,3,1448.0,JJKennedy,49.43,38.84,set,2.52,0
2021,1,WCE,GCFC,3,1659.0,OAllen,28.04,68.01,set,2.73,0
2021,1,GCFC,WCE,4,16.0,NHolman,34.69,15.04,play,2.82,6
2021,1,WCE,GCFC,4,138.0,JJKennedy,5.5,0.0,ground,4.34,6
2021,1,WCE,GCFC,4,253.0,OAllen,28.5,0.0,set,5.03,6
2021,1,WCE,GCFC,4,446.0,OAllen,46.42,48.93,set,2.42,0
2021,1,WCE,GCFC,4,466.0,NVardy,17.67,-64.89,set,3.91,6
2021,1,GCFC,WCE,4,579.0,SDay,6.02,41.63,ground,3.58,1
2021,1,WCE,GCFC,4,734.0,JCripps,52.28,-9.91,set,2.87,1
2021,1,GCFC,WCE,4,1062.0,ASexton,43.41,24.5,set,3.46,1
2021,1,WCE,GCFC,4,1120.0,JDarling,34.51,1.66,loose,2.71,1
2021,1,WCE,GCFC,4,1290.0,DSheed,44.43,-39.06,play,2.38,1
2021,1,WCE,GCFC,4,1360.0,LRyan,47.25,-39.42,play,2.34,6
2021,1,WCE,GCFC,4,1651.0,JPetruccelle,9.55,-47.12,play,4.83,6
2021,1,WCE,GCFC,4,1789.0,JCripps,48.45,-46.25,set,2.5,1
2021,2,CARL,COLL,1,107.0,LCasboult,44.18,-5.19,set,3.68,0
2021,2,COLL,CARL,1,192.0,JDe Goey,38.95,-29.2,set,3.85,6
2021,2,CARL,COLL,1,298.0,JMartin,27.78,30.26,set,4.71,6
2021,2,CARL,COLL,1,525.0,MPittonet,39.62,-47.05,set,3.22,1
2021,2,COLL,CARL,1,636.0,JElliott,35.47,40.43,set,3.7,6
2021,2,COLL,CARL,1,756.0,BMihocek,24.08,-48.37,set,4.46,6
2021,2,CARL,COLL,1,853.0,JWeitering,54.42,-20.43,play,2.42,1
2021,2,CARL,COLL,1,1047.0,MGibbons,20.81,54.78,play,2.51,6
2021,2,COLL,CARL,1,1173.0,JElliott,45.62,-26.0,set,3.3,6
2021,2,CARL,COLL,1,1309.0,ZWilliams,48.27,-39.96,play,2.33,0
2021,2,COLL,CARL,1,1391.0,JDe Goey,40.25,63.43,set,2.23,1
2021,2,COLL,CARL,1,1512.0,MCox,26.4,-37.3,set,4.7,1
2021,2,COLL,CARL,1,1594.0,BMihocek,51.04,2.25,set,3.01,6
2021,2,CARL,COLL,1,1746.0,HMcKay,31.3,-26.57,set,4.57,6
2021,2,COLL,CARL,1,1832.0,SSidebottom,34.01,-1.68,play,2.93,6
2021,2,COLL,CARL,2,29.0,JDe Goey,24.52,11.77,loose,3.23,6
2021,2,COLL,CARL,2,119.0,JDe Goey,39.05,13.32,set,4.07,6
2021,2,CARL,COLL,2,261.0,MPittonet,40.05,2.86,set,4.06,6
2021,2,CARL,COLL,2,608.0,MGibbons,15.52,75.07,play,1.75,6
2021,2,CARL,COLL,2,766.0,JMartin,8.06,29.74,play,5.6,6
2021,2,CARL,COLL,2,877.0,JMartin,23.02,-55.62,set,4.15,6
2021,2,COLL,CARL,2,1183.0,WHoskin-Elliott,30.36,-17.24,set,4.8,6
2021,2,CARL,COLL,2,1382.0,HMcKay,34.13,-31.83,set,4.21,6
2021,2,COLL,CARL,2,1546.0,JDaicos,6.4,-51.34,hard,4.17,6
2021,2,CARL,COLL,2,1702.0,JNewnes,23.35,-43.26,loose,2.99,1
2021,2,COLL,CARL,2,1883.0,JDe Goey,14.21,-39.29,set,5.65,6
2021,2,COLL,CARL,2,2034.0,JDe Goey,47.43,55.3,set,2.09,1
2021,2,COLL,CARL,3,180.0,CBrown,44.05,2.6,play,2.63,1
2021,2,COLL,CARL,3,283.0,TAdams,18.68,-74.48,play,1.88,6
2021,2,CARL,COLL,3,559.0,LFogarty,47.89,28.71,set,2.94,0
2021,2,CARL,COLL,3,645.0,LFogarty,35.85,22.99,set,4.19,6
2021,2,CARL,COLL,3,720.0,ZFisher,24.7,21.37,loose,3.09,6
2021,2,CARL,COLL,3,1234.0,ZFisher,35.36,-45.0,play,2.43,0
2021,2,CARL,COLL,3,1461.0,HMcKay,14.87,-42.27,set,5.53,6
2021,2,COLL,CARL,3,1629.0,MCox,30.46,23.2,set,4.65,6
2021,2,CARL,COLL,3,1728.0,HMcKay,36.88,12.53,set,4.27,6
2021,2,COLL,CARL,3,1804.0,MCox,26.31,-8.75,play,3.34,1
2021,2,COLL,CARL,4,190.0,TRuscoe,40.26,14.38,set,3.94,6
2021,2,COLL,CARL,4,345.0,SPendlebury,36.88,-12.53,play,2.8,1
2021,2,COLL,CARL,4,394.0,MCox,19.42,34.51,loose,3.2,0
2021,2,COLL,CARL,4,474.0,MCox,27.59,-46.47,set,4.25,1
2021,2,COLL,CARL,4,597.0,MCox,27.73,25.64,set,4.82,6
2021,2,CARL,COLL,4,1040.0,MGibbons,48.51,14.32,set,3.16,6
2021,2,CARL,COLL,4,1124.0,MGibbons,23.0,0.0,ground,2.0,1
2021,2,COLL,CARL,4,1378.0,JDe Goey,18.44,40.6,play,3.33,1
2021,2,COLL,CARL,4,1463.0,BMihocek,34.48,-60.46,set,2.99,6
2021,2,CARL,COLL,4,1553.0,MMurphy,45.18,27.7,play,2.42,1
2021,2,BL,GEEL,1,142.0,EHipwood,49.74,-30.17,set,2.83,1
2021,2,GEEL,BL,1,315.0,FEvans,32.39,-8.88,loose,2.84,6
2021,2,GEEL,BL,1,391.0,TStewart,50.21,44.19,play,2.14,1
2021,2,GEEL,BL,1,532.0,THawkins,30.61,-38.37,set,4.31,6
2021,2,BL,GEEL,1,680.0,EHipwood,36.0,0.0,set,4.43,6
2021,2,GEEL,BL,1,832.0,THawkins,14.87,19.65,hard,2.93,1
2021,2,GEEL,BL,1,903.0,SHiggins,48.84,47.49,set,2.28,0
2021,2,GEEL,BL,1,930.0,ZTuohy,35.9,12.88,play,2.79,6
2021,2,GEEL,BL,1,1074.0,RStanley,58.18,-28.77,play,2.34,1
2021,2,GEEL,BL,1,1128.0,ZTuohy,7.81,39.81,play,5.49,6
2021,2,GEEL,BL,1,1281.0,BParfitt,46.67,-45.0,set,2.69,0
2021,2,GEEL,BL,1,1377.0,THawkins,38.95,-48.12,set,3.23,6
2021,2,BL,GEEL,1,1556.0,TBerry,38.0,0.0,set,4.25,1
2021,2,BL,GEEL,1,1607.0,HMcCluggage,33.12,-28.89,play,2.77,1
2021,2,BL,GEEL,1,1749.0,EHipwood,26.63,-34.29,set,4.77,6
2021,2,BL,GEEL,1,1898.0,JDaniher,49.24,23.96,set,2.92,1
2021,2,BL,GEEL,1,1982.0,EHipwood,39.66,-33.69,set,3.67,1
2021,2,BL,GEEL,2,164.0,DZorko,34.37,8.37,loose,2.68,1
2021,2,GEEL,BL,2,394.0,MO'Connor,31.05,14.93,play,2.97,0
2021,2,BL,GEEL,2,458.0,JPrior,49.48,-14.04,set,3.11,1
2021,2,GEEL,BL,2,582.0,JSelwood,24.0,0.0,play,3.53,6
2021,2,GEEL,BL,2,693.0,FEvans,40.61,-52.0,set,2.93,1
2021,2,BL,GEEL,2,767.0,EHipwood,20.22,-8.53,loose,3.69,1
2021,2,BL,GEEL,2,943.0,CCameron,38.01,35.36,play,2.44,1
2021,2,BL,GEEL,2,1201.0,JLyons,46.01,42.36,set,2.7,6
2021,2,GEEL,BL,2,1331.0,THawkins,39.66,-56.31,set,2.81,1
2021,2,GEEL,BL,2,1372.0,FEvans,3.0,0.0,ground,5.29,6
2021,2,GEEL,BL,2,1445.0,GMiers,39.05,2.94,play,2.75,6
2021,2,BL,GEEL,2,1559.0,EHipwood,39.05,-50.19,set,3.13,6
2021,2,BL,GEEL,2,1743.0,EHipwood,32.25,-60.26,play,2.14,0
2021,2,GEEL,BL,3,28.0,JClark,52.2,16.7,play,2.42,6
2021,2,BL,GEEL,3,237.0,HMcCluggage,40.01,1.43,set,4.07,6
2021,2,GEEL,BL,3,402.0,ZTuohy,49.04,-39.21,set,2.67,1
2021,2,BL,GEEL,3,585.0,LMcCarthy,39.92,-22.07,set,3.91,6
2021,2,BL,GEEL,3,848.0,JDaniher,47.07,-12.26,set,3.36,1
2021,2,GEEL,BL,3,1050.0,CGuthrie,58.87,-20.9,set,2.16,0
2021,2,GEEL,BL,3,1112.0,JSelwood,10.63,-41.19,loose,4.43,6
2021,2,GEEL,BL,3,1261.0,THawkins,38.6,36.57,set,3.56,1
2021,2,BL,GEEL,3,1372.0,CCameron,7.28,15.95,loose,5.52,6
2021,2,GEEL,BL,3,1654.0,RStanley,37.66,10.71,play,2.75,1
2021,2,GEEL,BL,3,1717.0,THawkins,26.42,60.52,set,3.38,6
2021,2,BL,GEEL,4,166.0,EHipwood,49.41,-35.94,set,2.72,6
2021,2,BL,GEEL,4,405.0,CCameron,44.82,-38.66,set,3.06,6
2021,2,BL,GEEL,4,586.0,TBerry,20.1,5.71,hard,2.69,6
2021,2,GEEL,BL,4,775.0,THawkins,48.76,-28.14,set,2.97,1
2021,2,BL,GEEL,4,969.0,JDaniher,10.2,11.31,play,5.41,6
2021,2,BL,GEEL,4,1104.0,HMcCluggage,19.92,-17.53,hard,2.78,1
2021,2,GEEL,BL,4,1175.0,LDahlhaus,32.2,25.77,play,2.77,0
2021,2,GEEL,BL,4,1266.0,JBews,43.08,21.8,set,3.55,0
2021,2,GEEL,BL,4,1568.0,ISmith,19.24,8.97,play,3.99,6
2021,2,BL,GEEL,4,1756.0,KColeman,35.51,9.73,play,2.83,1
2021,2,ADEL,SYD,1,56.0,SMcAdam,8.5,0.0,set,5.99,6
2021,2,ADEL,SYD,1,198.0,TWalker,32.93,-41.92,play,2.55,6
2021,2,SYD,ADEL,1,357.0,THickey,43.68,33.33,set,3.2,6
2021,2,ADEL,SYD,1,915.0,TWalker,13.46,-31.33,set,5.81,6
2021,2,ADEL,SYD,1,1108.0,TWalker,18.2,69.08,set,3.26,1
2021,2,SYD,ADEL,1,1184.0,LFranklin,53.96,-7.45,set,2.73,6
2021,2,SYD,ADEL,1,1628.0,LMcDonald,48.5,-47.92,set,2.44,6
2021,2,SYD,ADEL,1,1728.0,LMcDonald,55.76,-50.46,set,1.81,1
2021,2,ADEL,SYD,1,1759.0,TLynch,47.79,42.03,play,2.19,1
2021,2,SYD,ADEL,1,1848.0,TPapley,36.58,68.34,set,2.21,0
2021,2,SYD,ADEL,1,1975.0,THickey,29.62,-21.8,set,4.79,6
2021,2,ADEL,SYD,2,25.0,LMurphy,22.39,-29.43,hard,2.63,1
2021,2,SYD,ADEL,2,57.0,IHeeney,25.81,-8.91,play,3.37,6
2021,2,ADEL,SYD,2,251.0,TWalker,38.2,37.02,set,3.58,6
2021,2,SYD,ADEL,2,375.0,IHeeney,30.0,23.57,set,4.68,6
2021,2,ADEL,SYD,2,518.0,BKeays,58.66,34.23,play,2.21,0
2021,2,ADEL,SYD,2,581.0,SBerry,46.04,-8.75,set,3.49,1
2021,2,ADEL,SYD,2,774.0,SBerry,43.8,18.64,set,3.54,1
2021,2,SYD,ADEL,2,816.0,TPapley,36.99,-9.33,play,2.81,6
2021,2,SYD,ADEL,2,934.0,BCampbell,47.08,22.48,play,2.45,1
2021,2,SYD,ADEL,2,973.0,EGulden,41.69,-22.57,play,2.61,1
2021,2,SYD,ADEL,2,1096.0,EGulden,23.82,-39.04,play,3.02,6
2021,2,SYD,ADEL,2,1316.0,LParker,28.32,-20.67,loose,3.03,1
2021,2,SYD,ADEL,2,1486.0,LMcDonald,41.46,-33.69,set,3.5,0
2021,2,SYD,ADEL,2,1604.0,LMcDonald,29.52,26.13,loose,2.72,6
2021,2,SYD,ADEL,2,1700.0,CWarner,37.59,13.85,play,2.73,1
2021,2,ADEL,SYD,2,1750.0,SBerry,27.68,16.8,loose,2.96,1
2021,2,SYD,ADEL,3,91.0,LFranklin,44.34,29.74,set,3.25,6
2021,2,ADEL,SYD,3,197.0,TWalker,53.27,9.73,set,2.75,1
2021,2,ADEL,SYD,3,246.0,RLaird,52.28,9.91,set,2.84,1
2021,2,SYD,ADEL,3,343.0,SReid,46.35,-47.19,set,2.64,6
2021,2,ADEL,SYD,3,520.0,TLynch,47.02,44.57,set,2.53,1
2021,2,ADEL,SYD,3,632.0,BKeays,48.45,31.07,play,2.33,6
2021,2,ADEL,SYD,3,772.0,SMcAdam,37.85,43.39,set,3.37,1
2021,2,SYD,ADEL,3,800.0,LFranklin,36.79,-31.1,play,2.63,1
2021,2,ADEL,SYD,3,871.0,SMcAdam,42.54,-17.8,play,2.62,1
2021,2,ADEL,SYD,3,1038.0,HSchoenberg,39.36,-25.59,set,3.89,1
2021,2,ADEL,SYD,3,1126.0,RLaird,35.65,14.62,play,2.79,1
2021,2,SYD,ADEL,3,1209.0,SWicks,35.33,26.93,set,4.15,6
2021,2,ADEL,SYD,3,1367.0,TWalker,45.5,0.0,play,2.6,6
2021,2,SYD,ADEL,3,1460.0,CWarner,53.42,35.48,play,2.23,6
2021,2,SYD,ADEL,3,1637.0,TPapley,35.26,18.18,play,2.76,1
2021,2,SYD,ADEL,3,1708.0,IHeeney,46.97,-27.93,set,3.14,1
2021,2,SYD,ADEL,3,1757.0,LParker,6.02,41.63,hard,4.18,6
2021,2,SYD,ADEL,3,1849.0,OFlorent,37.12,25.53,play,2.61,1
2021,2,SYD,ADEL,3,1875.0,JDawson,55.84,-16.65,set,2.48,1
2021,2,SYD,ADEL,3,1921.0,LFranklin,2.5,0.0,play,6.0,6
2021,2,ADEL,SYD,4,60.0,NMurray,51.85,6.65,play,2.48,0
2021,2,ADEL,SYD,4,138.0,NMcHenry,30.52,1.88,play,3.09,1
2021,2,ADEL,SYD,4,199.0,BKeays,23.84,-9.66,ground,1.99,1
2021,2,SYD,ADEL,4,311.0,LFranklin,24.68,-6.98,set,5.29,1
2021,2,ADEL,SYD,4,422.0,TLynch,41.61,-4.13,set,3.92,1
2021,2,ADEL,SYD,4,519.0,TWalker,53.28,-18.6,set,2.7,1
2021,2,SYD,ADEL,4,615.0,IHeeney,39.97,46.52,set,3.06,6
2021,2,ADEL,SYD,4,757.0,TWalker,52.09,21.39,set,2.7,6
2021,2,ADEL,SYD,4,894.0,TWalker,37.35,-62.06,set,2.7,6
2021,2,SYD,ADEL,4,1028.0,JMcInerney,38.55,46.58,set,3.18,6
2021,2,ADEL,SYD,4,1130.0,SMcAdam,34.0,-17.1,set,4.5,6
2021,2,ADEL,SYD,4,1224.0,SMcAdam,36.51,-1.57,set,4.38,6
2021,2,ADEL,SYD,4,1362.0,SMcAdam,40.5,0.0,set,4.03,6
2021,2,ADEL,SYD,4,1573.0,TLynch,19.53,2.94,loose,3.73,1
2021,2,ADEL,SYD,4,1610.0,SBerry,42.3,-32.94,loose,2.31,1
2021,2,ADEL,SYD,4,1685.0,LMurphy,21.59,-47.82,play,2.9,1
2021,2,SYD,ADEL,4,1774.0,CWarner,40.22,38.44,play,2.34,6
2021,2,SYD,ADEL,4,1892.0,TPapley,52.24,39.17,set,2.27,1
2021,2,PORT,ESS,1,64.0,CDixon,16.01,-14.47,loose,4.11,6
2021,2,PORT,ESS,1,256.0,ZButters,40.39,21.8,set,3.8,6
2021,2,PORT,ESS,1,395.0,OFantasia,33.71,-20.85,play,2.85,0
2021,2,PORT,ESS,1,665.0,OFantasia,38.42,-34.93,set,3.74,1
2021,2,PORT,ESS,1,778.0,MGeorgiades,35.85,-39.91,set,3.81,6
2021,2,PORT,ESS,1,905.0,MGeorgiades,38.62,-4.46,set,4.19,6
2021,2,PORT,ESS,1,986.0,PLadhams,38.71,-5.93,loose,2.54,6
2021,2,ESS,PORT,1,1107.0,CHooker,21.91,55.22,set,4.13,6
2021,2,ESS,PORT,1,1220.0,PWright,25.54,23.05,set,5.05,1
2021,2,ESS,PORT,1,1286.0,JCaldwell,39.99,42.47,loose,2.02,0
2021,2,ESS,PORT,1,1314.0,DShiel,7.57,-7.59,ground,3.76,1
2021,2,PORT,ESS,1,1559.0,CDixon,38.51,1.49,set,4.2,6
2021,2,ESS,PORT,1,1778.0,DSmith,50.4,-36.53,set,2.62,1
2021,2,ESS,PORT,1,1795.0,DShiel,17.5,53.13,play,2.86,1
